pic_3_3,CURRENT_FIX_DURATION,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_AVG_VELOCITY,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,FIXATION_COUNT,PUPIL_SIZE_MAX,PUPIL_SIZE_MEAN,PUPIL_SIZE_MIN,SACCADE_COUNT,calculated_result
noi_167.jpg,5218.0,143.27,227.52,289.89,7.65,18,2774,1955.42,0,17,121.32910170375612
obj_027.jpg,5565.0,115.26,2.06,327.35,6.78,17,2522,1773.62,0,17,145.8500078830284
obj_179.jpg,5447.0,98.59,33.37,389.07,2.67,14,2757,1756.88,0,13,97.22451033801788
outman_015.jpg,5125.0,0.0,196.37,269.74,6.78,19,2250,1325.07,0,19,133.96016240406144
outman_045.jpg,5490.0,173.76,196.37,274.5,10.07,20,3260,2325.23,0,19,147.99244903844124
outman_063.jpg,5500.0,148.74,122.45,323.53,8.26,17,2212,1537.63,0,17,181.5266613468425
outna_005.jpg,5045.0,122.4,186.96,296.76,8.29,17,2467,1591.95,0,16,176.5612421368556
outna_015.jpg,5642.0,202.22,256.19,268.67,8.36,21,2616,1957.45,0,20,162.06489032723783
outna_045.jpg,5100.0,166.75,246.43,255.0,7.11,20,2704,1840.95,0,19,164.16982692258313
outna_059.jpg,5573.0,110.88,280.18,309.61,6.12,18,2148,1642.91,0,17,158.32279103876309
outna_067.jpg,4537.0,72.16,29.9,302.47,8.34,15,1809,1153.56,0,14,151.08755885260518
outna_089.jpg,5578.0,143.34,110.52,278.9,8.81,20,2426,1793.52,0,19,185.1510833897289
outna_199.jpg,4623.0,129.9,83.98,256.83,6.61,18,2716,1690.04,0,17,126.59952708593302
pat_003.jpg,6193.0,61.77,251.21,563.0,6.29,11,2464,1637.05,0,10,139.84463488658577
pat_009.jpg,5297.0,132.32,143.17,252.24,6.75,21,1966,1432.94,0,20,115.92523056852431
pat_033.jpg,5601.0,110.24,176.53,329.47,7.95,17,2757,1909.16,0,16,122.26447405596636
pat_043.jpg,5726.0,148.72,222.46,318.11,8.87,18,2845,1501.45,0,18,143.45313906859187
pat_159.jpg,4789.0,205.5,196.04,191.56,6.48,25,1655,1255.91,0,24,149.39437785269075
pre01.jpg,4951.0,178.98,123.2,275.06,7,18,2333,1657.97,0,17,170.328708994608
pre02.jpg,5366.0,139.29,69.14,335.38,8.04,16,2625,1875.92,0,15,128.6063654702437
pre03.jpg,5705.0,171.26,105.06,285.25,8.57,20,2703,2053.46,0,19,170.1409826526471
pre04.jpg,4517.0,167.95,210.13,225.85,9.25,20,2552,1522.62,0,19,145.7608156012407
pre06.jpg,5069.0,138.9,258.28,266.79,8.31,19,2625,1765.41,0,19,157.73839907014283
pre10.jpg,5351.0,127.17,171.68,314.76,6.28,17,2052,1510.59,0,17,158.99771906490332
pre11.jpg,4953.0,125.45,47.17,260.68,7.84,19,2240,1438.96,0,18,187.65997329622263
pre12.jpg,4979.0,168.04,35.25,226.32,7.33,22,2499,1673.7,0,21,137.0398865317629
pre13.jpg,5897.0,89.29,114.75,536.09,10.28,11,2699,2027.64,0,10,182.4970306731284
pre18.jpg,5500.0,63.98,149.75,423.08,8.75,13,2004,1360.34,0,12,177.81824974411643
pre22.jpg,5113.0,132.63,36.72,243.48,8.34,21,2407,1715.33,0,21,190.30593439773847
pre23.jpg,5156.0,126.11,238.71,368.29,8.47,14,2549,1592.58,0,13,159.3094278945659
pre25.jpg,5667.0,145.51999999999998,186.55,314.83,.,18,3183,2122.23,0,19,181.66909265910112
pre26.jpg,5555.0,91.07,115.51,326.76,8.78,17,2996,2217.81,0,16,172.18175923148192
pre29.jpg,5328.0,121.16,176.3,280.42,5.64,19,2763,1794.23,0,18,111.55246907062592
pre31.jpg,4775.0,162.11,87.15,251.32,7.5,19,2867,1653.3,0,18,158.5733216781508
pre32.jpg,5650.0,123.8,135.71,297.37,3.95,19,2047,1561.37,0,18,85.3241196750253
rand_007.jpg,5151.0,199.29,37.04,245.29,10.39,21,3173,2013.52,0,21,212.5682618199856
rand_115.jpg,5064.0,186.27,102.09,202.56,6.99,25,2642,1662.98,0,24,166.0085382694312
sat_087.jpg,5145.0,113.01,97.89,257.25,.,20,2517,1556.27,0,20,148.23530524650877
sat_135.jpg,5600.0,137.12,189.05,280.0,6.83,20,3356,2467.05,0,19,127.23376859138529
sat_153.jpg,5629.0,122.06,201.29,351.81,6.75,16,2575,1896.31,0,15,156.43167556911698
ske_001.jpg,5869.0,108.33,11.06,366.81,.,16,1767,1417.64,0,16,105.79697143696748
ske_005.jpg,4998.0,134.82,20.94,333.2,5.59,15,2998,1518.83,0,14,134.7533683225907
ske_007.jpg,5440.0,138.95,134.94,247.27,4.06,22,1869,1408.81,0,21,115.16360294557576
soc_035.jpg,5749.0,131.2,113.12,319.39,7.57,18,2774,2082.2,0,17,150.08093784059074
soc_059.jpg,4520.0,162.77,179.81,215.24,7.02,21,2508,1517.4,0,20,130.68181434704525
soc_097.jpg,5423.0,138.85,259.64,338.94,6.73,16,2640,1921.99,0,16,189.29804826367592
soc_175.jpg,4841.0,206.57,16.39,230.52,4.48,21,2566,1605.57,0,21,130.9709205074869
soc_187.jpg,5732.0,95.62,106.77,382.13,9.45,15,2983,2058.89,0,14,153.76505161215096
act_001.jpg,5593.0,227.0,194.81,233.04,7.91,24,3124,2338.69,0,23,146.34819858243856
act_025.jpg,5242.0,208.21,187.12,194.15,8.37,27,3814,2412.45,0,26,141.91323201256228
act_083.jpg,5633.0,153.16,152.44,296.47,6.02,19,3136,2301.51,0,19,152.05838981014438
act_151.jpg,5507.0,0.0,66.41,229.46,7.61,24,3385,2633.9,0,24,139.19455436242998
affe_001.jpg,5817.0,113.74,66.41,290.85,7.67,20,3375,2491.78,0,19,136.41318273792987
affe_003.jpg,4629.0,203.74,17.1,231.45,7.89,20,3512,2424.85,0,20,142.01973813922797
affe_013.jpg,4505.0,166.29999999999998,162.43,214.52,8.3,21,4427,2215.6,0,20,152.4055426244406
affe_087.jpg,5659.0,160.44,154.52,269.48,7.94,21,4496,3083.36,0,20,189.69268433925933
affe_155.jpg,4736.0,204.67,186.02,163.31,7.71,29,3574,2132.56,0,29,166.53042567479022
affe_181.jpg,5376.0,310.85,133.76,224.0,12.07,24,3373,2560.56,0,24,211.4327671228721
art_029.jpg,5419.0,116.43,231.93,270.95,8.64,20,2915,2055.12,0,20,174.59915905030644
art_041.jpg,5139.0,198.26,246.92,205.56,9.88,25,3256,2287.63,0,25,179.9449231293507
art_051.jpg,5467.0,217.43,213.26,188.52,.,29,3476,2110.82,0,29,156.60194333923502
art_161.jpg,5427.0,258.08,186.3,201.0,7.46,27,3364,2446.18,0,26,166.42660785005484
art_163.jpg,4460.0,145.52,139.8,247.78,8.77,18,2865,1702.45,0,17,164.71685380875593
art_171.jpg,5112.0,217.67,149.21,222.26,8.72,23,2998,2275.0,0,22,156.18746137747627
bw_026.jpg,5469.0,181.47,143.92,237.78,7.7,23,3163,2271.86,0,22,142.68027965913012
bw_049.jpg,5569.0,249.65,177.14,232.04,9.15,24,3133,2388.9,0,23,173.23191887619356
cat_005.jpg,4940.0,276.84,293.35,190.0,10.26,26,3530,2526.18,0,25,161.4151717790332
cat_146.jpg,5545.0,212.7,196.79,221.8,6.9,25,2784,2052.16,0,25,168.28725260914948
cat_195.jpg,5381.0,218.59,123.03,192.18,7.66,28,2955,2173.13,0,27,203.34145412562728
cat_197.jpg,5402.0,211.07,289.07,245.55,6.26,22,2618,1959.89,0,22,176.1071945429737
fra_027.jpg,5300.0,151.84,118.71,265.0,7.68,20,3133,2220.41,0,19,146.2960679931426
fra_113.jpg,5520.0,221.9,102.48,220.8,8.42,25,3502,2661.5,0,24,172.9795881627715
fra_195.jpg,5795.0,164.67,216.22,275.95,7.4,21,4074,2732.3,0,20,189.5081659872912
ind_003.jpg,4773.0,125.61,125.51,238.65,6.58,20,3615,2340.16,0,18,208.8201255233109
ind_007.jpg,5305.0,238.13,173.62,204.04,7.2,26,2862,2054.98,0,25,171.39138919571664
ind_077.jpg,5857.0,154.88,178.1,278.9,6.19,21,3174,2378.58,0,20,175.48640052126908
inv_005.jpg,3825.0,151.36,199.94,173.86,5.45,22,3133,1724.29,0,22,163.01668208507792
inv_011.jpg,5322.0,159.1,82.04,241.91,8.56,22,3343,2483.29,0,21,196.03104859093165
inv_155.jpg,5200.0,144.0,210.61,288.89,7.22,18,3336,2240.99,0,17,157.71277237241438
inv_161.jpg,5536.0,216.09,116.26,251.64,9.89,22,3251,2407.4,0,21,166.93860778515992
inv_199.jpg,5389.0,184.21,38.76,244.95,.,22,3300,2375.46,0,22,163.91817502022204
jumb_007.jpg,5483.0,204.83,124.7,210.88,8.56,26,3712,2561.45,0,25,176.73075869697263
jumb_019.jpg,5558.0,214.34,53.92,213.77,7.15,26,3160,2372.86,0,25,221.2314232153281
jumb_045.jpg,5095.0,226.12,280.8,195.96,9.11,26,4048,2647.31,0,25,179.22324736298316
jumb_095.jpg,5660.0,221.26,206.78,269.52,8.92,21,3657,2455.18,0,21,176.41981311460387
line_009.jpg,4874.0,133.9,168.02,187.46,8.12,26,3217,1797.81,0,25,197.7402418917009
line_017.jpg,5432.0,239.21,267.49,208.92,8.05,26,3451,1965.02,0,25,161.25784260893045
low_001.jpg,5321.0,129.63,136.68,266.05,7.4,20,3943,2522.46,0,20,125.6107329457003
low_007.jpg,5085.0,144.4,158.95,267.63,6.75,19,3554,2272.63,0,19,105.13301614167936
low_009.jpg,5064.0,106.45,209.9,297.88,7.5,17,2861,1907.57,0,16,104.95639049757644
low_011.jpg,5351.0,146.86,7.47,314.76,6.08,17,3202,2254.11,0,17,94.79984809986742
low_015.jpg,4218.0,0.0,180.73,200.86,11.03,21,3671,1900.36,0,20,156.464392188797
low_017.jpg,5381.0,138.2,180.73,244.59,7.41,22,3621,2506.39,0,21,151.2894965988581
low_037.jpg,5364.0,191.19,208.21,233.22,9.64,23,3950,2664.67,0,22,166.76361193099254
noi_001.jpg,5537.0,117.59,87.73,307.61,9.21,18,2603,1958.97,0,17,135.82751857843775
noi_005.jpg,5278.0,155.4,168.17,239.91,6.22,22,4161,2374.28,0,21,131.45656400303398
noi_027.jpg,5533.0,165.41,126.09,263.48,11.5,21,3125,2157.44,0,21,218.0070729639087
noi_047.jpg,5294.0,163.82,206.37,220.58,.,24,2870,2211.09,0,24,146.2856526595337
noi_063.jpg,5489.0,187.4,64.34,238.65,9.55,23,3133,2353.26,0,22,172.63816426482435
noi_081.jpg,5544.0,223.23,184.59,252.0,8.57,22,3281,2405.86,0,21,185.61233955331355
noi_167.jpg,4598.0,183.01,172.44,218.95,9.76,21,3792,2085.56,0,21,190.815781328488
obj_027.jpg,5448.0,187.56,131.6,247.64,7.3,22,3246,2314.04,0,20,106.86097044265362
obj_179.jpg,5114.0,214.39,156.34,204.56,8.9,25,3602,2782.48,0,25,137.86787412843037
outman_015.jpg,5448.0,182.59,92.03,286.74,7.59,19,3417,2347.72,0,19,168.24250598923305
outman_045.jpg,5845.0,155.92000000000002,260.12,292.25,7.9,20,3605,2607.81,0,19,175.73898769440825
outman_063.jpg,5019.0,166.68,64.59,218.22,6.34,23,3032,2046.24,0,22,119.00949880543334
outna_005.jpg,5671.0,136.24,99.64,283.55,11.8,20,3407,2500.65,0,19,193.98873337820493
outna_015.jpg,4529.0,134.14,.,181.16,7.9,25,3548,2243.67,0,25,150.79166062120996
outna_045.jpg,5495.0,166.0,238.59,219.8,8.93,25,3324,2611.22,0,24,156.30879757119996
outna_059.jpg,5221.0,186.62,240.86,208.84,7.07,25,3506,2404.85,0,25,178.45677926683203
outna_067.jpg,5227.0,154.17000000000002,120.16,261.35,8.46,20,2936,2240.68,0,20,168.95705097690382
outna_089.jpg,4501.0,200.36,254.15,236.89,10.07,19,3515,2065.88,0,18,157.3978303546376
outna_199.jpg,5817.0,131.32999999999998,4.35,290.85,7.56,20,3437,2613.39,0,19,139.89534605216485
pat_003.jpg,5177.0,147.48,122.28,258.85,7.41,20,2898,1903.2,0,19,130.99896925281917
pat_009.jpg,5348.0,239.92,47.7,232.52,11.24,23,3469,2172.3,0,22,182.87268489451176
pat_033.jpg,4965.0,149.96,125.39,206.88,9.53,24,3237,2407.63,0,24,166.22442996179336
pat_043.jpg,5519.0,181.46,147.48,239.96,9.51,23,3023,1893.65,0,23,147.17862186987074
pat_159.jpg,5086.0,235.8,118.22,195.62,9,26,3060,2050.01,0,25,153.06839933606824
pre01.jpg,5661.0,149.07,145.38,283.05,6.96,20,3424,2455.17,0,19,133.87532792707628
pre02.jpg,5762.0,214.69,373,274.38,.,21,3517,2298.15,0,21,131.64630619078528
pre03.jpg,4980.0,250.45,197.09,216.52,.,23,3354,2115.69,0,23,194.31395871104664
pre04.jpg,5247.0,181.03,174.54,228.13,6.94,23,3397,2291.53,0,22,186.30199777184072
pre06.jpg,5601.0,239.45,312.52,254.59,8.48,22,3429,2561.17,0,21,147.09631134609202
pre10.jpg,5258.0,148.82,136.84,250.38,8.02,21,3784,2567.35,0,20,159.74339529537755
pre11.jpg,5124.0,224.6,39,204.96,7.93,25,3388,2389.42,0,24,142.6165587742256
pre12.jpg,5166.0,209.77,254.43,184.5,9.08,28,3065,2297.71,0,27,176.61545052911345
pre13.jpg,5062.0,189.43,93.3,187.48,7.27,27,3293,2372.17,0,26,181.09620925901984
pre18.jpg,5383.0,173.12,6.16,207.04,7.34,26,3221,2264.25,0,25,183.8575315388236
pre22.jpg,5421.0,193.07,256.61,200.78,7.29,27,2958,2273.44,0,26,211.3562733806187
pre23.jpg,5626.0,196.55,5,208.37,7.92,27,3606,2892.84,0,26,196.87795977558665
pre25.jpg,5506.0,217.95,125.66,220.24,6.55,25,3000,2173.04,0,24,176.5126586370145
pre26.jpg,5202.0,208.32,280.25,226.17,11.64,23,4393,2857.8,0,22,208.92725621117933
pre29.jpg,6048.0,165.58,153.57,336.0,9.09,18,3715,2364.46,1343,17,157.1823008012375
pre31.jpg,5379.0,193.38,138.44,199.22,8.14,27,4101,2375.19,0,26,164.66099541774992
pre32.jpg,5354.0,120.0,116.85,281.79,.,19,2843,2100.2,0,19,99.54552577499582
rand_007.jpg,5307.0,138.0,54.03,279.32,6.91,19,3402,2505.45,0,19,235.03374236156304
rand_115.jpg,5382.0,237.82,202.17,234.0,11.21,23,3913,2908.85,0,22,178.93980707492815
sat_087.jpg,5464.0,261.2,102.4,227.67,7.76,24,3207,2557.58,0,23,184.86141462918613
sat_135.jpg,5155.0,163.74,126.54,214.79,8.56,24,3376,2582.75,0,23,170.06216969437335
sat_153.jpg,5163.0,178.22,89.41,234.68,8.95,22,3973,2892.66,0,21,187.49927093424884
ske_001.jpg,5798.0,129.97,230.58,276.1,6.11,21,3366,2227.9,0,20,102.40689050905183
ske_005.jpg,5164.0,174.49,91.76,191.26,8.67,27,3663,2003.83,0,26,152.9019689186258
ske_007.jpg,5664.0,230.03,191.3,257.45,6.9,22,2335,1888.05,0,21,142.34608782405098
soc_035.jpg,4945.0,190.01,157.33,206.04,7.1,24,3365,2323.25,0,23,137.0776233421457
soc_059.jpg,5782.0,187.56,228.28,262.82,6.31,22,3997,2785.13,0,21,161.24591930901275
soc_097.jpg,5367.0,213.76,177.5,233.35,8.95,23,3805,2664.36,0,22,194.3227010936401
soc_175.jpg,5359.0,222.93,126.23,198.48,9.94,27,3501,2754.24,0,26,214.407213112062
soc_187.jpg,5332.0,0.0,,213.28,8.25,25,3396,2421.81,0,24,166.41762020844163
act_001.jpg,5700.0,180.89,146.89,219.23,6.84,26,2600,2169.44,1289,25,253.3959528529027
act_025.jpg,6078.0,159.34,200.01,337.67,7.1,18,2804,1870.05,1350,17,182.7158446844717
act_083.jpg,5770.0,200.98,70.67,240.42,7.79,24,2785,2160.77,1711,23,184.56675884183545
act_151.jpg,6473.0,67.74000000000001,231.01,1078.83,8.26,6,2396,1866.37,1058,5,173.93302183268383
affe_001.jpg,5987.0,0.0,11.86,260.3,5.33,23,2613,2228.16,1517,22,151.2842250721922
affe_003.jpg,6330.0,89.78999999999999,11.86,575.45,7.52,11,2895,2199.22,1475,10,175.26871323369872
affe_013.jpg,6122.0,0.0,71.31,306.1,5.17,20,2531,2043.19,1389,19,192.20454653639231
affe_087.jpg,5580.0,168.56,71.31,242.61,7.25,23,2814,2210.31,990,22,224.6411719938369
affe_155.jpg,5727.0,162.8,223.79,229.08,7.43,25,3045,2279.24,1348,24,196.3555864580008
affe_181.jpg,5900.0,134.02,57.27,236.0,6.63,25,2897,2180.76,1591,24,186.3931240673232
art_029.jpg,4978.0,195.16,94.3,207.42,8.01,24,2772,1668.24,0,23,174.01189576618566
art_041.jpg,5670.0,163.84,297.33,210.0,5.81,27,2314,1774.49,1121,26,166.3046733373586
art_051.jpg,5540.0,257.15,176.63,221.6,7.1,25,2465,1957.87,0,25,241.3900281714552
art_161.jpg,5987.0,104.46,36.9,285.1,5.62,21,2779,2258.83,1384,21,167.0453791178896
art_163.jpg,5788.0,28.14,166.2,263.09,7.59,22,2880,1945.91,1455,22,243.6626527227392
art_171.jpg,6171.0,124.54,170.35,440.79,7.94,14,2137,1822.53,1309,13,193.2125456834659
bw_026.jpg,5855.0,176.56,101.41,278.81,6.08,21,2176,1716.19,0,21,161.74967989180666
bw_049.jpg,5724.0,204.98,191.82,272.57,7.18,21,3104,2278.85,0,21,172.18385117390426
cat_005.jpg,5592.0,164.39,198.89,243.13,5.77,23,2656,2121.02,0,22,192.1782697526324
cat_146.jpg,5655.0,221.08,101.49,226.2,7.09,25,2529,1826.72,0,24,173.12933843415854
cat_195.jpg,6784.0,0.0,.,6784.0,.,1,2125,1753.34,1112,0,147.85550378663623
cat_197.jpg,5723.0,211.08,221.36,220.12,5.26,26,2347,1623.12,0,25,242.99598600918847
fra_027.jpg,6520.0,73.03,134.7,652.0,4.41,10,2625,1984.09,1120,9,137.48111088565983
fra_113.jpg,5615.0,197.61,138.08,244.13,7.39,23,2392,1979.43,0,22,168.02167836994968
fra_195.jpg,6291.0,69.86,161.1,571.91,10.39,11,2533,2037.94,1129,10,185.53225061761475
ind_003.jpg,5294.0,203.94,109.95,230.17,7.24,23,3001,2381.78,0,23,167.3756957998777
ind_007.jpg,5702.0,104.86,120.29,228.08,8.05,25,1963,1665.29,1041,24,219.46596071033505
ind_077.jpg,5623.0,227.64,49.75,224.92,7.57,25,2359,1941.16,0,24,244.6855373835515
inv_005.jpg,5917.0,138.89,105.33,295.85,5.75,20,2146,1799.46,1179,19,181.8729365819748
inv_011.jpg,5759.0,173.2,208.57,274.24,7.7,21,2900,2385.76,1727,21,185.602223899768
inv_155.jpg,5147.0,168.70000000000002,107.4,223.78,7.18,23,2683,2004.52,0,23,173.1397168442842
inv_161.jpg,5586.0,150.31,230.14,214.85,7.74,26,2374,1933.58,1425,25,182.24371044483647
inv_199.jpg,6050.0,182.8,176.21,275.0,5.14,22,2191,1698.04,1222,22,173.3896719044247
jumb_007.jpg,5837.0,163.18,150.04,265.32,9.11,22,2499,1955.2,1282,21,173.23381889478344
jumb_019.jpg,6008.0,141.93,109.91,300.4,7.81,20,2703,1875.82,1007,19,173.20063499396306
jumb_045.jpg,5865.0,130.9,126.39,293.25,6.69,20,3087,2171.95,0,19,154.93717087673144
jumb_095.jpg,5514.0,184.26,60.01,229.75,9.85,24,2865,2236.87,1102,23,204.24456994228163
line_009.jpg,5867.0,180.3,302.4,225.65,6.22,26,2413,1885.95,1511,25,202.7685835942048
line_017.jpg,5924.0,141.73,268.85,269.27,7.06,22,2444,1467.89,1180,21,189.4525261010901
low_001.jpg,6677.0,5.19,54.92,3338.5,6.96,2,3277,2504.25,1335,1,76.35729992170259
low_007.jpg,6460.0,40.07,92.51,922.86,6.26,7,2722,2144.05,1396,6,159.98093010887467
low_009.jpg,5784.0,172.93,150.14,275.43,8.73,21,2639,2003.08,1387,20,210.3983046191856
low_011.jpg,6457.0,19.09,22.99,2152.33,6.18,3,2789,2102.27,0,2,90.43147582373804
low_015.jpg,5122.0,81.25,152.22,256.1,.,20,2119,1615.22,0,20,198.5179576446129
low_017.jpg,5892.0,137.31,212.69,346.59,8.05,17,2317,1739.27,0,16,206.8261828863729
low_037.jpg,5492.0,114.28,88.92,366.13,8.39,15,1911,1575.59,0,14,184.68753379685992
noi_001.jpg,5996.0,143.12,191.96,333.11,7.34,18,2118,1712.49,1001,17,133.09280591521096
noi_005.jpg,5986.0,216.44,199.48,260.26,5.27,23,3137,2052.35,1182,22,193.7631339703918
noi_027.jpg,5867.0,217.5,218.86,279.38,9.57,21,2356,1917.64,1460,20,264.2881056455567
noi_047.jpg,6267.0,70.91,149.09,482.08,6.82,13,2171,1692.56,1218,12,188.13899354786537
noi_063.jpg,5854.0,91.53,186.7,278.76,8.04,21,2448,2004.29,1493,20,210.46948698447707
noi_081.jpg,6011.0,133.12,22.63,333.94,8.54,18,1801,1468.12,998,17,238.51138803049844
noi_167.jpg,4791.0,112.59,167.47,266.17,10.17,18,2238,1573.04,0,17,230.7931104484641
obj_027.jpg,5556.0,153.1,261.21,277.8,7.31,20,2258,1814.76,0,20,201.32723501448345
obj_179.jpg,5293.0,126.66,171.22,264.65,5.7,20,2972,2247.59,0,19,145.5138460996521
outman_015.jpg,5881.0,147.29,204.84,267.32,6.22,22,2215,1799.05,0,21,159.2444679525203
outman_045.jpg,5709.0,171.25,205.34,248.22,7.29,23,2863,2086.41,0,22,163.38568807612825
outman_063.jpg,5960.0,161.45,68.63,270.91,7.4,22,2740,2165.37,1868,21,240.8880206639741
outna_005.jpg,6430.0,40.16,140.97,1071.67,17.17,6,3698,2844.16,1645,5,274.4279423527133
outna_015.jpg,5642.0,176.43,108.82,235.08,8.18,24,2983,2244.06,1362,23,136.13847627422734
outna_045.jpg,5710.0,133.12,104.26,259.55,8.97,22,2669,1927.15,1452,21,215.57344546679167
outna_059.jpg,5698.0,145.3,77.31,271.33,9.89,21,2834,2185.52,1413,20,207.98236113105224
outna_067.jpg,5058.0,239.49,116.33,210.75,9.06,24,2755,2032.85,0,23,219.5831007167317
outna_089.jpg,5617.0,172.45,171.59,280.85,12.21,20,2664,2041.4,1316,20,224.8988550080689
outna_199.jpg,6149.0,110.37,105.05,361.71,5.83,17,2914,2247.08,1548,16,146.62013457272914
pat_003.jpg,4736.0,113.91,177.9,249.26,7.87,19,2695,1376.47,0,19,154.42697762169058
pat_009.jpg,5814.0,127.46,182.74,323.0,10.68,18,2612,1819.03,1157,17,247.69967241567423
pat_033.jpg,6013.0,108.2,56.02,462.54,7.6,13,2723,2101.04,884,12,173.33060946287247
pat_043.jpg,6059.0,134.27,189.75,378.69,9.12,16,2165,1556.8,1328,15,163.43771846627902
pat_159.jpg,5412.0,187.2,235.72,235.3,10.4,23,2621,1906.03,0,22,228.38117953491567
pre01.jpg,5890.0,0.0,115.55,256.09,5.47,23,2285,1837.42,1317,22,155.89992123514926
pre02.jpg,5623.0,249.61,115.55,216.27,6.67,26,2541,2014.46,0,25,155.40790160412888
pre03.jpg,6093.0,154.32999999999998,65.3,264.91,4.1,23,2161,1660.5,1148,23,189.01495077233
pre04.jpg,6233.0,77.66,74.57,346.28,4.56,18,1995,1685.44,0,17,159.03523726956658
pre06.jpg,5660.0,169.22,170.8,257.27,6.74,22,2576,1982.19,0,21,216.03450118184853
pre10.jpg,5612.0,195.86,262.53,244.0,9.23,23,2824,2209.37,1487,22,211.9801637286916
pre11.jpg,5810.0,113.25,216.29,290.5,9.3,20,2458,2054.55,0,20,215.2313655253768
pre12.jpg,5775.0,191.32,199.89,240.62,3.61,24,2177,1712.6,478,23,150.37095360749794
pre13.jpg,5783.0,145.95,84.12,275.38,8.04,21,2187,1652.48,0,20,209.30935875409327
pre18.jpg,5795.0,200.0,211.4,231.8,7.49,25,2838,2264.39,1403,24,249.7347950906041
pre22.jpg,5937.0,189.22,153.82,247.38,4.73,24,2752,1891.74,0,23,256.0405411932495
pre23.jpg,5920.0,154.81,46.81,269.09,7.14,22,2365,1862.72,1169,21,175.65665783352253
pre25.jpg,5881.0,193.83,217.26,280.05,8.66,21,2532,1770.86,1371,20,213.81870617498856
pre26.jpg,5582.0,162.41,89.74,214.69,7.44,26,3192,2319.49,1294,26,187.088784076463
pre29.jpg,6309.0,75.24000000000001,158.97,420.6,5.36,15,2731,1994.51,1335,14,140.408731851958
pre31.jpg,5796.0,216.77,244.06,222.92,6.48,26,2540,2009.77,1158,25,184.2102925282988
pre32.jpg,6202.0,80.96,150.48,387.62,3.97,16,2461,2049.9,960,16,101.71096960367584
rand_007.jpg,5758.0,178.57,73.83,239.92,6.83,24,2902,2288.03,1181,23,166.16362004483415
rand_115.jpg,5698.0,170.07999999999998,59.75,237.42,9.64,24,2730,2177.32,1142,23,246.178872993375
sat_087.jpg,5957.0,129.7,267.03,283.67,7.9,21,2708,2034.49,1515,20,192.55453683162145
sat_135.jpg,5594.0,247.81,50.99,199.79,7.65,28,2721,2161.23,1428,27,222.98817544896104
sat_153.jpg,5669.0,115.91,59.63,236.21,8.3,24,2689,2015.51,0,23,188.8008091618481
ske_001.jpg,5999.0,96.89,44.87,315.74,7.15,19,2214,1805.74,1580,19,172.0135698242731
ske_005.jpg,5891.0,211.56,66.24,226.58,4.57,26,2348,1708.26,1396,25,166.03036455702923
ske_007.jpg,6357.0,59.71,141.86,635.7,8.71,10,2788,2156.28,1675,9,176.82651789260638
soc_035.jpg,5627.0,152.94,208.15,234.46,8.01,24,1770,1447.56,0,23,206.9921735997828
soc_059.jpg,5819.0,128.61,70.25,223.81,7.02,26,3009,2304.81,1504,26,214.85027189832792
soc_097.jpg,6569.0,37.81,42.46,1094.83,8.29,6,2557,1931.04,1139,5,196.66404432779896
soc_175.jpg,5757.0,252.48,296.71,239.88,6.78,24,3140,2131.16,1260,23,190.52480988099663
soc_187.jpg,5503.0,222.55,103.46,229.29,10.77,24,2884,2131.43,1310,23,251.83715187390987
act_001.jpg,4113.0,67.85,60.28,430.0,5.22,14,1384,1062.1,0,13,170.57927265951275
act_025.jpg,5788.0,130.1,29.79,276.95,6.5,20,1477,1130.21,0,20,164.32952888931385
act_083.jpg,6421.0,100.06,48.62,284.1,5.27,20,1229,982.82,0,19,177.19155207848627
act_151.jpg,6446.0,103.59,52.88,286.85,5.45,20,1250,988.2,0,19,149.661406223664
affe_001.jpg,6280.0,134.75,150.13,285.3,7.09,20,1445,1129.2,0,19,163.1458141913729
affe_003.jpg,4861.0,85.63,87.06,416.14,6.12,14,1487,1110.33,0,14,171.40726956907338
affe_013.jpg,5711.0,100.35,2.33,326.83,5.9,18,1661,1299.02,0,17,185.02722927884363
affe_087.jpg,5265.0,59.31,52.99,338.24,.,17,1761,1353.36,0,17,269.8391596876549
affe_155.jpg,6792.0,108.12,.,283.65,.,20,1726,1286.58,0,20,165.89353156420415
affe_181.jpg,5500.0,110.93,44.33,285.79,6.16,19,1432,1015.41,0,18,156.14105102166474
art_029.jpg,6208.0,83.98,44.25,287.37,4.67,19,1407,1070.29,0,18,125.56049867902787
art_041.jpg,5860.0,85.67,56.57,311.67,5.04,18,1344,984.53,0,17,128.21729820174556
art_051.jpg,5891.0,72.35,46.19,371.75,4.82,16,1550,1236.22,0,15,107.82214376362884
art_161.jpg,3564.0,105.19,0.79,316.0,5.84,18,1355,1051.67,0,18,226.23182516569088
art_163.jpg,6150.0,96.8,46.01,306.89,5.69,18,1411,972.03,0,17,164.074579461697
art_171.jpg,4432.0,83.55,40.51,375.43,5.97,14,1488,1013.78,0,14,153.58366361994237
bw_026.jpg,5620.0,155.98,127.08,233.18,7.09,22,1239,945.11,0,22,166.27248545065933
bw_049.jpg,4606.0,66.32000000000001,1.01,312.06,3.9,18,1309,1027.29,0,17,113.57269766566336
